timestamp,price,market_cap,total_volume
2025-02-04 08:01:53.258,250.88838236828678,3778533981.8677397,1070011207.4843005
2025-02-04 09:03:41.381,252.71139656575215,3805094458.919223,1066809567.0814022
2025-02-04 10:03:44.096,252.79484339281953,3819458055.6180844,1044130164.455523
2025-02-04 11:03:46.063,259.5298198110042,3900149647.790427,1044023835.1377558
2025-02-04 12:02:01.413,261.06393283217324,3930725328.21146,1046144581.7980596
2025-02-04 13:03:54.137,264.57581970039126,3984638657.089872,1043043044.4661763
2025-02-04 14:02:15.022,267.5067948579199,4027961953.3581185,1046275391.7252007
2025-02-04 15:03:54.172,269.46751483142816,4057045281.955079,1001493088.6955761
2025-02-04 16:03:49.998,265.8683614983354,4016060181.26165,927068993.3128932
2025-02-04 17:04:21.215,265.26232111679707,3993103793.0147643,889085515.9181056
2025-02-04 18:03:54.286,267.4932163636946,4020764299.641929,879964564.3745645
2025-02-04 19:03:57.599,269.50365690677785,4057309089.925479,863379296.0821586
2025-02-04 20:04:01.249,264.0127373451735,3997112001.3515773,815765667.6473517
2025-02-04 21:03:16.985,258.7468320207649,3900406903.013144,823487634.307505
2025-02-04 22:03:52.768,259.04953858722615,3876876938.262196,690133878.1489812
2025-02-04 23:03:47.053,267.5533440444999,4027624475.4750915,879195027.4412446
2025-02-05 00:04:05.219,272.93588108133196,4107094687.5961866,885237391.2414345
2025-02-05 01:03:57.378,269.2606826091673,4057349394.076257,889817999.8335518
2025-02-05 02:03:58.549,267.8327815632255,4033776949.257528,890565944.5219873
2025-02-05 03:08:27.333,268.34969212797324,4044420697.5351214,892503487.7144191
2025-02-05 04:03:53.596,266.7562513540919,4019613810.314214,890426470.6829981
2025-02-05 05:03:59.716,265.9111042282629,4003155257.819549,882397532.3133023
2025-02-05 06:03:27.053,271.70303641934976,4085631834.080763,858302593.3082144
2025-02-05 07:03:56.706,270.06145991539347,4071356302.493571,848323936.4906536
2025-02-05 08:03:59.790,274.50254538204445,4137600852.3973556,850549042.1055828
2025-02-05 09:03:58.034,272.94858619582254,4111034085.6087413,844641576.0923887
2025-02-05 10:03:49.703,272.08307169346483,4098035578.5432043,846077231.6420903
2025-02-05 11:03:58.560,275.85538142026826,4155415042.629852,838876646.303111
2025-02-05 12:00:38.895,278.72844155418403,4192602732.000704,843697768.4015956
2025-02-05 13:04:11.748,276.0130548814041,4158206249.120855,834090618.428947
2025-02-05 14:04:12.766,277.1885587685114,4171808871.393632,814391093.53792
2025-02-05 15:01:26.820,270.38411084282797,4097806273.1386495,779158213.6374795
2025-02-05 16:04:09.218,269.8019034164753,4064772113.244676,759028845.2772871
2025-02-05 17:01:36.723,267.46862915063696,4028329699.177828,757178016.789522
2025-02-05 18:03:49.764,264.7579251129526,3985121873.4589367,754266974.1487209
2025-02-05 19:01:22.473,259.8478445058003,3912436709.346428,746240496.7790533
2025-02-05 20:03:51.619,261.88427073632187,3944494226.580657,742757106.2395533
2025-02-05 21:03:59.617,258.0937599850843,3890491041.397374,696299906.795017
2025-02-05 22:03:53.114,260.0137770371427,3910495019.86968,613282934.0131171
2025-02-05 23:03:45.536,257.1712751673208,3874619818.129201,568552513.1368234
2025-02-06 00:03:44.862,259.46750877113277,3908739993.439957,539897267.8766547
2025-02-06 01:04:08.210,258.0344659617887,3889892076.962383,516560143.4275213
2025-02-06 02:03:55.216,260.0528869428933,3911282725.5092225,507640975.5708224
2025-02-06 03:04:04.796,263.29975932388123,3969757986.662479,494741624.7165739
2025-02-06 04:04:30.832,263.0040483051416,3959426797.851923,488030188.19836134
2025-02-06 05:04:01.245,263.08260827811216,3960540209.4128776,479776052.75401694
2025-02-06 06:08:33.755,263.10486189804226,3969296951.732987,464116852.13536906
2025-02-06 07:03:51.653,266.0774544720446,4007956651.8396425,460467392.29845566
2025-02-06 08:04:00.865,263.19528266055,3962482431.888013,447819728.1462154
2025-02-06 09:08:31.192,261.6842074915576,3941419811.953694,433611928.28230095
2025-02-06 10:03:36.818,264.04074319262327,3976719639.571865,430350562.9916347
2025-02-06 11:03:57.438,264.7756049595737,3986613811.3812623,433271743.27353036
2025-02-06 12:03:53.368,262.5286589883421,3954191412.7663555,421310888.6305266
2025-02-06 13:02:01.722,258.0806900056668,3889969807.416898,407683343.2475344
2025-02-06 14:02:21.517,260.08866758555354,3921706735.012135,413483108.4807305
2025-02-06 15:01:01.152,252.83374155407523,3807653813.907244,420477017.60592747
2025-02-06 16:03:56.135,248.09905506767458,3736356318.5086427,414835822.4551461
