open,high,low,close,volume,quote_av,trades,tb_base_av,tb_quote_av
86.25221666666667,86.35928333333332,86.15985,86.24676666666666,253.86833333333334,21947.753341666667,60.516666666666666,109.06166666666667,9440.987610000002
86.55494999999999,86.64574999999999,86.49003333333333,86.56281666666668,123.41666666666667,10694.440635,43.6,53.13666666666667,4606.701593333333
85.39944999999999,85.54285,85.20766666666667,85.36296666666667,418.1983333333333,35633.96497,104.03333333333333,162.01166666666668,13796.031256666667
85.14938333333333,85.28623333333333,85.01226666666666,85.15895,274.2033333333333,23288.246585,76.5,128.01833333333332,10878.067021666668
85.29843333333334,85.42006666666666,85.21848333333334,85.30345000000001,163.20166666666668,13900.653793333333,53.416666666666664,79.98833333333333,6811.68833
85.7359,85.8822,85.62171666666667,85.74231666666667,209.3383333333333,17936.799288333335,60.31666666666667,96.02833333333334,8232.740235
85.25646666666667,85.34283333333333,85.18299999999999,85.23906666666667,157.72,13443.798351666666,43.45,61.223333333333336,5222.24647
84.3091,84.39611666666666,84.22506666666666,84.29199999999999,128.525,10836.502076666666,50.18333333333333,47.505,4006.328703333333
84.30369999999999,84.36213333333333,84.26563333333334,84.31261666666666,60.67666666666666,5115.3554,26.05,20.308333333333334,1711.61094
84.50768333333333,84.58543333333334,84.44225,84.51153333333333,137.28,11617.325346666667,47.28333333333333,60.72166666666667,5137.956533333333
84.16773333333335,84.21861666666668,84.11951666666667,84.15728333333333,79.56333333333333,6699.168038333333,29.633333333333333,23.473333333333336,1977.5256616666668
83.51758333333333,83.5908,83.45065,83.50483333333334,139.335,11646.668473333333,43.25,46.05,3851.7598483333336
83.41243333333334,83.4875,83.35291666666667,83.41516666666666,143.05833333333334,11933.463886666666,37.43333333333333,60.97833333333333,5089.7177599999995
83.22676666666666,83.28733333333334,83.1658,83.20851666666667,144.34333333333333,11993.544651666665,45.05,50.97666666666667,4241.325406666667
82.53258333333333,82.6323,82.43185,82.54233333333333,314.28,25897.477401666667,96.43333333333334,130.305,10745.717468333334
83.51916666666666,83.6052,83.4272,83.51935,164.53833333333333,13751.356510000001,50.31666666666667,50.61666666666667,4232.855221666667
83.64638333333333,83.76868333333333,83.5551,83.65796666666667,173.27833333333334,14502.97251,51.56666666666667,72.61166666666666,6082.4118616666665
84.21521666666668,84.31961666666666,84.14218333333334,84.22370000000001,196.315,16559.89493833333,58.31666666666667,84.07333333333332,7096.385088333333
85.17436666666667,85.27793333333334,85.08648333333333,85.17763333333333,187.59166666666667,15986.984088333333,57.93333333333333,72.60666666666665,6190.9120766666665
86.43606666666666,86.6171,86.32809999999999,86.47038333333333,424.08166666666665,36852.73475833333,107.13333333333334,203.18666666666667,17654.13514166667
89.44066666666666,89.69081666666666,89.1986,89.46913333333333,1093.5149999999999,97719.00187833334,228.45,562.875,50345.289176666665
89.43226666666666,89.69194999999999,89.17335,89.45468333333334,829.355,74084.56894833334,193.83333333333334,407.79,36455.14461333333
92.59948333333334,92.84253333333332,92.30791666666667,92.5725,957.5183333333333,88501.39559999999,204.63333333333333,422.37666666666667,39114.394656666664
90.74735000000001,90.97534999999999,90.5624,90.76198333333333,658.9033333333333,59652.65027333333,135.8,317.2866666666667,28764.260071666667
90.46013333333333,90.6029,90.31523333333332,90.44286666666667,370.29833333333335,33438.980971666664,86.81666666666666,149.12666666666667,13484.8527
89.86563333333334,89.99933333333334,89.75763333333333,89.86925,209.54333333333335,18835.690156666667,53.733333333333334,94.17333333333333,8467.801403333333
91.59566666666666,91.74501666666667,91.46955,91.60546666666667,399.26500000000004,36639.266526666666,92.33333333333333,194.42000000000002,17833.307105
92.08205,92.20283333333333,91.99841666666666,92.10539999999999,224.75333333333336,20721.42083833333,61.63333333333333,97.28166666666667,8968.918715
92.74628333333334,92.88881666666666,92.62095,92.75576666666666,410.0083333333333,37891.334448333335,89.35,171.94333333333333,15927.6139
93.82735,93.9964,93.64841666666666,93.83481666666667,569.7933333333333,53664.26011333334,120.36666666666666,263.31333333333333,24814.249118333333
97.93056666666666,98.36686666666667,97.60161666666666,98.0651,1640.3333333333333,162544.45206833334,399.55,831.5066666666667,82291.38382333334
100.04036666666666,100.26563333333334,99.79164999999999,100.01788333333334,571.77,57167.261796666666,136.4,219.32833333333335,21953.159066666667
100.90486666666668,101.07621666666667,100.75295,100.89806666666667,306.10999999999996,30936.129375,81.51666666666667,125.345,12691.236038333333
103.79655,104.04051666666666,103.6204,103.83278333333332,547.6883333333334,56928.06996166667,143.88333333333333,270.5516666666667,28117.910571666667
103.44563333333333,103.62581666666667,103.30855,103.45243333333333,362.75166666666667,37583.46638,96.91666666666667,163.11333333333332,16929.748928333334
106.78858333333332,107.0759,106.49463333333333,106.83178333333333,666.38,71176.66094333334,187.15,323.19,34546.545705000004
108.50561666666665,108.85203333333334,108.11301666666667,108.45710000000001,721.3116666666666,78299.13240833333,189.91666666666666,330.87333333333333,36000.23194
102.45165,102.9006,101.89663333333333,102.34291666666667,1318.4733333333331,134173.739715,325.85,546.1183333333333,55646.53398666667
100.68445,101.14,100.2354,100.68571666666666,989.615,98647.68605166666,298.6,407.475,40741.524545
95.99128333333333,96.36819999999999,95.53045,95.90776666666667,1172.2816666666665,111171.83463333335,300.51666666666665,476.2433333333333,45234.68733166667
91.20443333333333,91.56456666666666,90.7985,91.1782,1014.5416666666666,91657.87332333332,291.01666666666665,436.60999999999996,39516.84661833334
92.45406666666666,92.67018333333334,92.23835000000001,92.47603333333333,286.34000000000003,26466.794626666666,108.86666666666666,131.99166666666667,12224.367223333333
95.56793333333333,95.79468333333332,95.41461666666667,95.64815,407.57,39104.38491666667,130.13333333333333,213.17333333333332,20440.01146
96.54136666666666,96.79771666666667,96.33703333333332,96.54971666666667,418.2133333333333,40376.781624999996,130.41666666666666,193.88500000000002,18749.780885
100.3242,100.60471666666668,100.09053333333333,100.42796666666666,917.9150000000001,93359.67600166667,230.35,496.275,50671.838663333336
103.84445000000001,104.14605,103.58223333333333,103.8588,766.675,79638.13048333333,196.76666666666668,357.5083333333333,37187.43227666667
102.6953,103.06675,102.31853333333333,102.68186666666666,1029.9266666666667,105881.082165,266.68333333333334,502.7883333333333,51777.314195
104.45123333333332,104.8072,104.07575,104.42041666666667,1030.9133333333334,108116.49472333332,285.5833333333333,465.72833333333335,48941.42982
104.0782,104.30636666666666,103.9072,104.0998,374.72,38969.41176166666,118.75,184.57666666666668,19206.689388333336
107.06331666666667,107.32768333333334,106.87843333333333,107.14626666666666,634.44,68414.63881333332,182.85,332.3616666666667,35834.24830666666
109.16506666666668,109.43091666666666,108.85159999999999,109.1323,832.3683333333333,90825.49530666666,227.26666666666668,379.8933333333333,41492.36023666667
111.24274999999999,111.63593333333333,110.80040000000001,111.24326666666666,1268.3149999999998,141760.33375000002,393.3333333333333,595.8166666666667,66692.37205333334
108.10278333333333,108.33265,107.94755,108.13353333333333,514.9283333333334,55670.15293833333,122.85,257.09,27820.156390000004
109.76,110.08158333333334,109.5579,109.8344,681.3033333333333,75247.283645,183.38333333333333,335.93666666666667,37254.51615
117.07673333333334,117.53428333333333,116.59488333333334,117.10889999999999,1096.095,128264.18379499999,328.75,561.0466666666667,65684.379165
115.7295,116.13583333333332,115.32743333333333,115.77423333333333,637.8083333333333,73833.765205,210.11666666666667,306.3933333333333,35533.00725166666
114.7812,114.99478333333333,114.44115000000001,114.68273333333333,518.2083333333334,59259.608705,173.25,190.05,21773.98630333333
110.67988333333332,110.981,110.28155,110.5662,721.3933333333333,79003.33254166666,218.33333333333334,260.84,28620.389098333333
106.55831666666667,106.91013333333333,106.24306666666666,106.55808333333333,765.5216666666668,81121.06644333334,217.13333333333333,353.77666666666664,37605.74903
103.33153333333333,103.77436666666668,102.86331666666666,103.27665,932.8433333333334,95535.97991,304.93333333333334,404.675,41480.87623833333
103.37625,103.72516666666667,103.12435,103.44663333333332,685.9566666666667,70454.25887333333,197.0,354.6683333333333,36460.162906666665
105.7984,106.08181666666665,105.55763333333333,105.83451666666666,390.12333333333333,41341.72769166667,133.21666666666667,194.21166666666667,20584.626873333335
110.0329,110.39840000000001,109.75865,110.11271666666667,750.5533333333333,82493.057765,218.13333333333333,375.09166666666664,41233.36794833333
112.23746666666666,112.5188,111.98738333333334,112.24521666666666,513.6016666666667,57707.680081666666,152.55,217.24833333333333,24422.975246666665
112.23911666666666,112.59268333333333,111.97788333333332,112.3005,714.25,80388.03208166666,200.56666666666666,377.21500000000003,42518.55022
114.85791666666667,115.13386666666666,114.52714999999999,114.8375,620.745,71209.300305,196.66666666666666,251.69333333333333,28903.18956833333
113.05103333333334,113.27306666666667,112.76536666666667,113.00776666666667,408.80833333333334,46231.10492333334,142.45,165.04166666666666,18661.919221666663
113.04368333333333,113.28670000000001,112.85705,113.03616666666667,292.88,33040.77567833333,106.45,124.825,14113.59255
110.88501666666666,111.22783333333334,110.6211,110.97821666666667,651.1916666666667,72219.50708166667,212.03333333333333,322.9566666666667,35923.15781333333
115.18621666666667,115.45903333333334,114.88754999999999,115.22608333333332,494.7566666666667,57050.39541,169.63333333333333,232.96,26888.166810000002
117.9388,118.2643,117.63983333333334,117.97165,592.7983333333334,69892.06695833334,203.26666666666668,277.175,32712.800325
121.26566666666666,121.61496666666667,120.98256666666666,121.31641666666665,854.295,103490.31658833333,285.71666666666664,417.59666666666664,50620.04488833333
120.18973333333334,120.43193333333333,119.93159999999999,120.16013333333333,482.445,57986.57930666667,152.05,191.55333333333334,23017.868916666666
118.38001666666668,118.80771666666666,118.02018333333334,118.38525,632.5033333333333,74865.30691666667,220.28333333333333,288.42,34184.517395
119.51853333333334,119.80596666666666,119.2182,119.49305,350.64166666666665,41994.154793333335,133.41666666666666,141.435,16961.614266666667
119.10715,119.34296666666667,118.88135000000001,119.08703333333332,249.47333333333333,29761.588471666666,107.95,109.80166666666668,13122.896975
119.51655000000001,119.74813333333333,119.31015000000001,119.51798333333333,260.1933333333333,31118.718606666665,102.55,100.44166666666666,12014.569425
120.05524999999999,120.33798333333334,119.81251666666667,120.06468333333333,446.39833333333337,53676.84748333333,140.88333333333333,204.25166666666667,24602.17271
117.08811666666666,117.36656666666666,116.78813333333332,117.01953333333333,375.99666666666667,44103.379505,139.73333333333332,159.09,18685.256796666665
114.02241666666667,114.26833333333335,113.79355000000001,113.95644999999999,477.00166666666667,54185.89623666667,150.85,183.94,20849.687568333335
113.89826666666666,114.13754999999999,113.72531666666667,113.93913333333333,368.7433333333333,42029.84669833333,121.63333333333334,185.54666666666665,21179.586373333335
113.79985,113.96633333333332,113.62661666666666,113.78773333333334,268.0183333333333,30458.340553333335,91.83333333333333,108.42333333333333,12322.376955000002
114.3283,114.60083333333334,114.07858333333334,114.3349,404.885,46416.52243,134.6,176.83166666666665,20287.46678833333
114.03254999999999,114.20165,113.85293333333334,114.01098333333333,204.06,23280.14305833333,82.88333333333334,95.98333333333333,10963.720768333333
114.36718333333333,114.54201666666667,114.26405,114.40358333333333,201.72,23053.029446666667,73.06666666666666,95.94333333333334,10976.650920000002
114.21218333333333,114.3805,114.0681,114.22426666666667,239.62333333333333,27409.22881,88.35,104.095,11925.381628333333
116.06748333333333,116.30861666666667,115.85391666666666,116.08138333333333,338.445,39284.813605,124.9,162.215,18847.035283333335
116.51193333333335,116.7534,116.24081666666666,116.48268333333334,305.1716666666667,35557.59734833334,132.85,128.225,14947.34468
118.77558333333333,119.03581666666668,118.61213333333333,118.8459,318.10499999999996,37818.92207666666,126.06666666666666,182.59333333333333,21717.115166666666
120.17123333333333,120.38368333333332,119.99621666666667,120.18758333333334,301.905,36287.44231333334,103.11666666666666,128.52166666666668,15452.296271666668
118.65018333333335,118.80903333333335,118.44288333333334,118.60188333333333,282.0066666666667,33434.96673666667,103.96666666666667,106.26,12604.532176666666
117.24821666666666,117.52081666666666,117.03721666666667,117.28128333333333,333.315,39102.075435,113.65,161.60166666666666,18982.45022
117.49929999999999,117.75721666666666,117.20881666666668,117.44251666666668,449.37833333333333,52813.69439333333,138.61666666666667,193.79333333333335,22828.172333333336
116.03228333333333,116.18713333333334,115.88113333333334,116.02893333333333,218.64666666666665,25330.885431666666,79.28333333333333,87.13833333333334,10113.524421666667
117.66848333333334,117.97659999999999,117.41306666666667,117.7154,462.18500000000006,54249.49821,167.85,216.79333333333335,25439.941368333333
118.22086666666668,118.41388333333333,118.07011666666668,118.22926666666667,250.57666666666668,29650.867206666666,92.5,119.3,14119.040158333335
116.68493333333332,116.8576,116.50996666666667,116.66159999999999,235.09833333333333,27417.588340000002,92.86666666666666,95.18,11113.823101666667
114.9849,115.18671666666667,114.70143333333334,114.86555,566.4699999999999,64301.95127,181.73333333333332,187.96833333333333,21417.953323333335
111.99405,112.50511666666667,111.57866666666668,112.07556666666666,795.5233333333333,88812.08788166667,290.9,410.3816666666667,45834.152185
112.91975000000001,113.16158333333333,112.67218333333334,112.89546666666666,283.8316666666667,32078.614585,109.3,119.03166666666668,13472.24107
113.50871666666667,113.67008333333334,113.39928333333334,113.52793333333334,135.19666666666666,15352.72038,61.7,57.62,6544.879935
114.91775,115.15118333333334,114.77231666666667,114.95668333333333,283.67333333333335,32680.070785,101.83333333333333,150.49333333333334,17344.077298333334
115.12133333333333,115.39016666666666,114.87986666666667,115.10985000000001,421.69,48448.407230000004,153.31666666666666,186.07999999999998,21398.022175
115.04123333333334,115.23948333333333,114.88451666666667,115.04406666666667,222.83666666666667,25644.896745,83.61666666666666,94.705,10907.910815000001
114.6869,114.86361666666667,114.54073333333334,114.67518333333334,177.15,20329.30519333333,70.58333333333333,69.65,7997.314108333333
115.14168333333333,115.37873333333333,115.01426666666666,115.17708333333333,209.23666666666668,24125.92714333333,96.06666666666666,87.625,10113.968468333333
114.0844,114.26723333333332,113.88688333333333,114.02626666666667,284.725,32481.812191666668,102.15,98.00166666666665,11182.743941666668
114.07178333333333,114.24395,113.94713333333334,114.1002,186.71999999999997,21321.176414999998,77.0,90.94333333333334,10390.939833333334
113.95733333333332,114.15298333333334,113.76575,113.96383333333333,413.47999999999996,47000.208053333336,128.3,167.61333333333332,19066.347143333336
117.29931666666667,117.65561666666667,117.07459999999999,117.33491666666667,828.64,97520.05320666666,231.9,417.8316666666667,49192.90907166667
119.75001666666667,120.21231666666668,119.44246666666666,119.8416,991.4,118428.76585000001,294.8833333333333,523.37,62594.453725
121.28001666666667,121.53103333333334,121.02163333333333,121.26578333333333,410.2083333333333,49739.99104833334,145.45,170.325,20662.913471666667
119.57875,119.82218333333334,119.34973333333333,119.53948333333332,379.60833333333335,45398.31481166666,120.95,168.435,20155.114626666666
119.81066666666668,120.00583333333334,119.63453333333334,119.80671666666667,246.73833333333332,29563.807476666665,94.68333333333334,85.41333333333334,10241.525108333333
119.36158333333333,119.63111666666667,119.16165,119.3857,321.64666666666665,38335.26462666666,134.93333333333334,152.73333333333332,18222.57849666667
121.62103333333333,121.97026666666667,121.39491666666666,121.734,824.1833333333333,100869.73111166667,227.36666666666667,438.05833333333334,53727.71031166667
124.86773333333333,125.16281666666667,124.63546666666666,124.86193333333334,602.3466666666667,75399.00009166666,194.41666666666666,274.55,34388.28319833333
125.8756,126.13155,125.66021666666667,125.91791666666667,418.67833333333334,52737.33871,143.0,197.64333333333335,24904.13125
125.81943333333334,126.24986666666668,125.28811666666667,125.7625,1056.65,134441.17718833333,333.3833333333333,530.185,67710.58514833332
123.19238333333332,123.47015,122.9186,123.16908333333335,348.01,42909.684048333336,125.8,154.17333333333332,19034.924516666666
117.27331666666667,117.74471666666666,116.57988333333333,117.16236666666667,1510.9583333333333,173814.24960333333,511.5833333333333,602.3416666666667,69425.85475500001
114.26558333333332,114.67378333333333,113.79296666666666,114.28468333333333,807.8416666666667,91624.21106000002,274.98333333333335,386.31,43861.03021333333
118.10281666666667,118.5346,117.74236666666667,118.14781666666666,732.6133333333333,87276.34567,269.4166666666667,409.2433333333333,48864.10166
119.67205,119.9581,119.43090000000001,119.68323333333333,244.87333333333333,29258.776715,118.33333333333333,97.47666666666667,11663.107966666666
118.85656666666667,119.07948333333334,118.68688333333333,118.8323,149.775,17802.574338333332,72.08333333333333,68.36666666666666,8133.15454
115.31738333333332,115.64885,114.93663333333333,115.2708,316.58,36451.99241333333,155.93333333333334,124.04666666666667,14285.298931666668
115.27236666666666,115.52166666666668,114.97978333333334,115.23049999999999,275.3,31475.922880000002,127.31666666666666,90.11999999999999,10346.168335
111.13085,111.48156666666667,110.81535000000001,111.13300000000001,386.635,42826.724685,160.15,139.78333333333333,15515.119048333332
106.13746666666665,106.58671666666666,105.54751666666667,106.01466666666667,1167.3966666666668,122623.60729666667,375.1,447.82166666666666,46992.592541666665
108.08661666666667,108.42236666666666,107.78788333333334,108.17893333333333,351.97666666666663,37908.39153833334,146.55,171.58666666666667,18479.65206333333
109.34935,109.55396666666667,109.13978333333333,109.35001666666668,211.37833333333336,23121.535718333333,89.36666666666666,87.75500000000001,9609.496965
108.12611666666666,108.42208333333333,107.81256666666667,108.09666666666666,359.72833333333335,38904.489465,147.51666666666668,151.95499999999998,16441.017398333333
108.87100000000001,109.2355,108.59733333333334,108.92828333333334,329.35166666666663,35762.29656833333,147.45,164.12166666666664,17823.535948333334
112.96115,113.35266666666666,112.69145,113.05788333333334,612.87,70743.87778166666,224.81666666666666,347.2633333333333,40241.05170166666
115.43384999999999,115.72028333333333,115.22738333333334,115.42145000000001,308.9566666666667,35728.34319833333,119.21666666666667,132.485,15326.517173333334
115.43936666666667,115.69266666666667,115.20941666666666,115.45783333333334,324.2683333333333,37396.723528333336,124.81666666666666,137.36499999999998,15857.697003333333
117.28198333333333,117.55131666666666,117.03515,117.30643333333335,393.2566666666666,46198.881625,137.6,189.45,22295.211165
116.58018333333332,116.78773333333334,116.32408333333333,116.5291,258.365,30078.294294999996,97.8,90.59666666666666,10567.538661666667
115.13916666666667,115.37043333333332,114.88201666666667,115.1198,327.35499999999996,37635.000081666665,125.28333333333333,135.12666666666667,15565.584871666668
113.85478333333334,114.1419,113.60916666666667,113.86078333333333,381.2083333333333,43108.41852833333,143.95,169.21666666666667,19169.397901666667
114.34493333333333,114.52246666666666,114.1503,114.32396666666666,138.63333333333333,15847.97349,69.3,44.74166666666667,5117.260275
111.36795000000001,111.6777,110.95588333333333,111.28276666666667,658.495,72733.20380833333,202.06666666666666,258.02166666666665,28515.329810000003
110.9474,111.23743333333333,110.72438333333334,110.95933333333333,352.9683333333333,39140.501663333336,119.7,161.60333333333335,17930.487661666666
112.6073,112.79765,112.44693333333333,112.60913333333333,252.09333333333333,28368.961355,83.28333333333333,123.825,13937.781611666667
109.40071666666667,109.60098333333333,109.13643333333333,109.3378,296.02833333333336,32335.023996666667,106.91666666666667,113.93833333333333,12438.473648333334
108.25575,108.40605000000001,108.09896666666667,108.24445,130.23999999999998,14087.597931666667,58.86666666666667,53.20333333333334,5758.915623333333
105.71128333333333,106.06118333333333,105.3436,105.66591666666666,533.5966666666667,56479.94086333333,195.58333333333334,211.33166666666665,22396.711863333334
106.99318333333333,107.28553333333333,106.79428333333334,107.06608333333334,316.14000000000004,33791.117438333335,119.7,151.405,16191.680643333333
109.11361666666667,109.29514999999999,108.96156666666667,109.15013333333333,208.28833333333336,22725.387746666667,78.66666666666667,90.55,9884.860238333333
110.66328333333333,110.85641666666668,110.51218333333333,110.66838333333334,152.74166666666667,16915.18409,64.01666666666667,62.25333333333333,6900.056815
110.00943333333333,110.23885,109.76258333333334,109.9405,232.41666666666666,25517.159233333332,91.33333333333333,83.38000000000001,9175.473991666666
107.43668333333333,107.69816666666667,107.18163333333334,107.44519999999999,141.31333333333333,15172.617443333333,58.666666666666664,58.715,6307.12894
108.30658333333334,108.52878333333334,108.115,108.31943333333334,194.73333333333332,21072.226183333332,71.43333333333334,97.655,10576.686151666667
111.29633333333332,111.54895,111.10561666666668,111.33971666666666,287.87833333333333,32135.580586666667,110.71666666666667,132.73333333333332,14814.075156666666
112.86670000000001,113.11408333333334,112.64733333333334,112.88648333333335,401.3883333333333,45481.68982166667,140.85,185.52,21054.14788333333
110.65423333333334,110.87251666666666,110.37488333333334,110.60165,334.21666666666664,36984.77498666666,117.53333333333333,117.19166666666666,12961.300671666666
109.33451666666666,109.54831666666668,109.09483333333333,109.31016666666666,278.39666666666665,30399.335346666667,98.71666666666667,106.96833333333333,11714.011781666666
110.23898333333334,110.44688333333333,110.0709,110.2765,218.435,24059.315974999998,78.16666666666667,106.73333333333333,11764.147018333333
111.61918333333332,111.82979999999999,111.44591666666666,111.65738333333334,187.03333333333333,20854.730805,74.85,72.85333333333332,8134.536081666667
112.22488333333334,112.37905,112.07741666666668,112.22235,152.835,17141.96994,54.916666666666664,49.015,5502.88622
112.13966666666667,112.28191666666666,112.00945,112.12985,211.845,23684.70375666667,67.51666666666667,75.96166666666666,8508.962635
113.56391666666667,113.73386666666667,113.43326666666667,113.57381666666667,239.00333333333336,27171.231293333334,78.6,108.95833333333333,12388.514685
113.50246666666666,113.64916666666666,113.32236666666667,113.49430000000001,212.67999999999998,24123.514745,75.8,78.21166666666666,8879.808149999999
114.19646666666667,114.3431,114.07366666666667,114.21671666666666,194.09333333333333,22178.72926333333,64.45,82.24499999999999,9405.882978333333
115.73278333333333,116.03173333333332,115.5444,115.76795,571.2366666666666,66613.01171,188.33333333333334,291.5433333333333,34018.20367
116.35036666666666,116.61101666666667,116.15543333333333,116.34598333333334,310.02333333333337,36078.63841166667,101.71666666666667,123.61166666666666,14395.615426666665
115.6396,115.84673333333333,115.3741,115.59993333333334,305.07666666666665,35163.28829833333,100.56666666666666,93.35666666666665,10760.340204999999
115.35221666666666,115.51718333333334,115.21458333333334,115.36404999999999,135.305,15597.506811666668,53.666666666666664,50.43333333333333,5817.2327866666665
115.68568333333333,115.82081666666666,115.57455,115.69826666666667,121.17333333333333,14011.768608333334,42.21666666666667,47.92666666666666,5541.768261666667
116.38889999999999,116.52431666666666,116.26341666666667,116.37776666666667,112.785,13122.852513333335,46.583333333333336,45.97833333333333,5352.513204999999
116.81968333333333,117.04050000000001,116.6247,116.86893333333335,277.15333333333336,32470.84301333333,109.0,113.90166666666667,13373.189423333333
118.57633333333334,118.76676666666667,118.36718333333333,118.56096666666667,243.19666666666666,28800.11250666667,86.65,101.64666666666668,12051.257971666666
