timestamp,price,market_cap,total_volume
2025-02-03 21:04:12.060,101776.9704902056,2015604553591.8442,121321852108.73674
2025-02-03 22:03:45.958,102011.13759922635,2021122999580.6067,115772211445.63112
2025-02-03 23:04:03.967,101786.57409375272,2017429742855.147,120256344524.31786
2025-02-04 00:01:56.275,101392.3150300614,2009529623603.9858,122749494414.58522
2025-02-04 01:04:04.126,101177.50269250017,2004664144594.5635,106383963793.45781
2025-02-04 02:08:36.302,101468.37868950945,2010746121684.4475,94073526759.69113
2025-02-04 03:03:52.232,100843.17354271388,1998470211478.4229,92102393533.95076
2025-02-04 04:03:52.533,100696.1326357584,1995344523843.5984,87651622834.69707
2025-02-04 05:04:05.375,100163.72562649935,1984541524164.3762,72952755920.01064
2025-02-04 06:03:54.372,99248.39363079518,1969896393260.275,76465079658.76259
2025-02-04 07:04:03.227,99414.93416195072,1970868039212.482,60436000104.01706
2025-02-04 08:02:57.118,98461.65323336356,1952078498775.6504,82145717943.17612
2025-02-04 09:03:52.878,98361.85276813261,1949146553609.0137,80623384073.77437
2025-02-04 10:08:40.006,98707.16429232086,1955809791815.9773,85163200808.70135
2025-02-04 11:02:02.244,98900.15664785431,1958716186987.2158,84356821442.94563
2025-02-04 12:03:49.625,99125.47947716463,1963121121230.6562,84245877835.39243
2025-02-04 13:04:02.382,99369.05940581522,1972651391948.453,77859938569.08894
2025-02-04 14:03:57.983,99132.60917545018,1966843752511.4111,77977195427.76498
2025-02-04 15:03:55.742,100160.09279025279,1984499659364.219,77917819238.94751
2025-02-04 16:04:10.533,99503.28222371545,1972464851382.641,68777861809.85078
2025-02-04 17:01:34.919,99207.7117070122,1966809686192.739,74809681758.29611
2025-02-04 18:04:06.155,99243.8917964687,1967386052776.6208,69080437478.94475
2025-02-04 19:04:02.973,99359.35824162222,1971958628515.774,70334377435.27542
2025-02-04 20:04:02.905,98860.42539595038,1964636531586.007,67598315870.481285
2025-02-04 21:08:44.686,97972.8075370943,1940968625032.7832,69926712222.66504
2025-02-04 22:04:10.694,96386.5143187413,1911889150781.2688,69806752688.80084
2025-02-04 23:01:55.641,97690.61739242118,1936202930229.118,73745720028.94376
2025-02-05 00:03:56.312,97888.30731950274,1939466897604.7148,70848078818.16441
2025-02-05 01:03:57.514,98360.40524167611,1949357736224.9463,67452737653.302284
2025-02-05 02:02:52.157,97742.4722066188,1940199665151.6875,75620359307.37105
2025-02-05 03:03:34.380,98029.77668903438,1946138783681.1057,75573254340.80864
2025-02-05 04:00:06.424,98006.5293424413,1941845305093.8616,71048646341.07883
2025-02-05 05:04:09.895,98094.7373713875,1943556046123.9329,74715359475.47362
2025-02-05 06:03:38.079,98200.71650096471,1947471094770.5242,70695973879.37779
2025-02-05 07:03:50.074,97513.92279729006,1934520528206.3818,69757236486.12773
2025-02-05 08:03:50.441,97904.93450676241,1941946184933.7866,65991866385.41032
2025-02-05 09:03:58.345,97656.24528073946,1935505316905.9082,60966733666.95137
2025-02-05 10:03:50.353,97450.19613346204,1929594637462.4597,65340119612.3701
2025-02-05 11:03:52.815,97759.8831753512,1939220631155.2617,63661409426.48481
2025-02-05 12:01:03.860,98193.32303841642,1947087707314.6372,62522123802.24687
2025-02-05 13:02:35.879,98045.78183003876,1943193879569.8738,63566547078.482956
2025-02-05 14:04:13.296,98611.46674060835,1954284796727.2085,60332904286.854904
2025-02-05 15:03:15.819,98351.26868548083,1945856257737.2688,63497417766.762856
2025-02-05 16:01:49.250,98192.99346867306,1944460505482.3672,54531337458.07715
2025-02-05 17:03:47.273,98044.92329209218,1942901305196.3958,50763815445.45226
2025-02-05 18:04:04.941,97736.3008613856,1934586504889.8875,57480673064.42257
2025-02-05 19:04:09.173,96709.7362968561,1917582987600.7473,55105632143.78032
2025-02-05 20:02:38.875,97377.74729659544,1929917450504.1558,51852905809.584724
2025-02-05 21:04:00.438,97326.90138999239,1930166402859.6177,50337047593.89105
2025-02-05 22:04:10.280,96870.39922901063,1920989629341.9377,50184096669.00326
2025-02-05 23:03:48.268,96439.88149814382,1911456067310.7488,45802910614.77849
2025-02-06 00:03:59.513,96613.00809483857,1915206132511.6934,48424844834.31546
2025-02-06 01:03:45.864,96839.96420150516,1919516834018.9648,45613416274.847786
2025-02-06 02:04:01.898,97130.53973144067,1924425074224.7393,45530559556.22462
2025-02-06 03:00:24.898,97355.35589817187,1929947724905.9907,43971271852.17172
2025-02-06 04:04:11.043,97355.40414806851,1929242613811.154,34063809752.540348
2025-02-06 05:03:40.870,97643.75264902429,1936139293689.744,45670471904.97418
2025-02-06 06:08:28.951,97775.60672474427,1939221215693.2317,42812331107.02168
2025-02-06 07:04:11.555,98402.46047835614,1950744640854.8384,45308164953.25447
2025-02-06 08:00:08.101,98232.29586759426,1943644996871.1702,44552543426.437
2025-02-06 09:08:32.486,98211.45992465959,1946003039402.1946,41983974258.19127
2025-02-06 10:03:55.136,98692.44773552474,1957025538344.1013,44274855881.157104
2025-02-06 11:04:02.195,98975.0605619712,1960398063820.3357,42446703675.78118
2025-02-06 12:01:57.109,98901.87439582883,1961497043151.0955,43974370982.34012
2025-02-06 13:01:52.501,98359.249482822,1949684988011.0737,39742340087.030495
2025-02-06 14:08:31.052,98548.2185810839,1956232334213.452,44941632922.58047
2025-02-06 15:01:09.316,97920.76851950152,1945628686309.786,45815980073.34397
2025-02-06 16:02:47.492,97232.86007013674,1924831802527.8474,45213714515.312355
2025-02-06 17:03:43.384,96581.82206855995,1915265105765.2388,45367143288.728516
2025-02-06 18:04:00.401,96720.71725520355,1918318144688.986,47544544863.592285
2025-02-06 19:02:56.212,96340.12998876366,1909931116226.7698,47453778874.68803
2025-02-06 20:04:01.843,95967.15004023662,1904561170506.8054,48238348711.00766
2025-02-06 21:03:56.060,96900.66888552891,1920608338946.8264,43866385347.56357
2025-02-06 22:01:12.092,96784.5850446752,1918649664878.3948,45419083111.48007
2025-02-06 23:04:09.795,96928.85157608312,1920145791854.1646,47746489916.790535
2025-02-07 00:03:51.765,96567.63486519158,1914854237778.9666,40634556219.60184
2025-02-07 01:08:28.742,96656.38389228036,1915352830897.6958,46211007582.07942
2025-02-07 02:04:10.825,97463.82094798237,1934888687588.816,40953763202.94942
2025-02-07 03:04:01.886,97585.5765251919,1932853005680.9236,34793975159.46879
2025-02-07 04:03:58.031,97442.04681675724,1931208403866.0127,44873710195.24256
2025-02-07 05:03:41.061,97459.12539682529,1933156098799.6096,45943522426.98768
2025-02-07 06:01:37.655,97354.27325739387,1929631037559.488,47224888036.506836
2025-02-07 07:00:26.442,96876.89154634211,1919785723118.7559,43132988547.965546
2025-02-07 08:03:51.391,96765.55824275386,1917965092506.525,45897471768.220375
2025-02-07 09:04:09.234,97129.2131679456,1923456429485.7163,48187051335.53498
2025-02-07 10:03:50.207,97337.03098963221,1929118873287.0195,46094063217.365425
2025-02-07 11:03:34.511,97316.41651615771,1928829657139.63,45266780016.46561
2025-02-07 12:00:56.631,97760.09397417755,1936685585120.0764,45519001806.337395
2025-02-07 13:03:55.385,98006.31102408515,1940941030558.076,44400319162.1062
2025-02-07 14:03:06.155,98873.42490634344,1957119331911.7642,44613012888.34079
2025-02-07 15:03:09.508,99606.01843437883,1977551816778.1816,52107561086.88309
2025-02-07 16:04:13.816,98081.80812585702,1944762847689.565,51217455745.6655
2025-02-07 17:03:52.752,97880.47132241819,1942371025482.0554,56326078097.331245
2025-02-07 18:04:23.151,97416.13593512993,1934229441321.1108,57442106786.21046
2025-02-07 19:04:05.117,97758.33738706807,1940868581974.573,53562454458.88723
2025-02-07 20:04:14.604,96896.28982042264,1922299307168.9988,52541123983.63478
2025-02-07 21:03:42.904,95746.87395405429,1899127950567.1765,56984028906.25164
2025-02-07 22:03:50.336,96040.13865031378,1901476808580.8726,53811499315.18562
2025-02-07 23:04:02.331,96108.29568062663,1902251003510.893,56879988980.40387
2025-02-08 00:04:04.306,96558.4563096667,1911296376425.356,57077722340.22422
2025-02-08 01:04:16.292,96670.89656751913,1915456774377.0676,54275625601.30127
2025-02-08 02:04:15.147,96548.21819135682,1913869501490.7144,56394933048.741264
2025-02-08 03:03:44.400,96786.35922159553,1918562431283.455,50064787809.72729
2025-02-08 04:03:45.095,96713.24797153489,1916990249759.0955,54868430326.46576
2025-02-08 05:04:11.997,96320.34813679579,1909146916198.783,52603351791.539444
2025-02-08 06:04:06.448,96154.76117032336,1907008432297.584,54911182944.88288
2025-02-08 07:03:49.795,95952.52432602612,1902203504065.374,54230777971.19762
2025-02-08 08:04:00.625,96223.7407871112,1908554459881.2783,48877961713.68644
2025-02-08 09:03:47.457,95905.61306579997,1901957038104.5386,49835735211.81784
2025-02-08 10:02:34.123,96095.3786132481,1903857164426.553,33779012281.34095
2025-02-08 11:03:43.068,96039.32910256689,1903760064179.5105,50214106922.782135
2025-02-08 12:04:08.355,96003.7579365969,1902611374172.639,48519612817.70902
2025-02-08 13:08:45.465,96087.21179559056,1904605186076.5173,47569291077.40405
2025-02-08 14:03:52.395,96218.75936833651,1908475267913.714,45665493929.15969
2025-02-08 15:03:56.703,96072.01389415626,1904386214945.3662,39283879483.27032
2025-02-08 16:03:51.360,95836.79513855922,1898427935868.06,34918779522.04886
2025-02-08 17:04:08.165,96168.08067753738,1906187955165.2336,31875390298.452736
2025-02-08 18:03:56.480,96355.02099871126,1909239776753.684,28794818586.082424
2025-02-08 19:04:24.996,96518.94915955854,1913156543697.5225,30442540403.465054
2025-02-08 20:04:01.049,96645.85029878837,1914563536752.8406,26942398096.454567
2025-02-08 21:04:11.842,96484.13257174032,1912711321081.4639,25714366487.092205
2025-02-08 22:03:47.816,96501.1504913647,1912576925841.0989,23107198698.432243
2025-02-08 23:03:50.607,96487.0543625433,1912518704714.4302,17309338168.577934
2025-02-09 00:04:17.343,96454.44602149501,1912742717871.6714,20932503231.866684
2025-02-09 01:03:49.419,96569.42155748123,1914144678004.04,20981661059.98133
2025-02-09 02:03:48.177,97011.60027792904,1919341614158.239,22300055938.266335
2025-02-09 03:03:53.688,96779.30602990102,1918552782939.359,22065219206.383408
2025-02-09 04:08:40.312,97259.00138784561,1928991479028.1665,20585553113.938736
2025-02-09 05:03:52.099,97267.4076648532,1928291799235.9827,23244550689.437756
2025-02-09 06:03:57.204,97046.2789388488,1923427493683.4175,19864425680.990257
2025-02-09 07:03:49.412,97028.92076912236,1923312604412.956,21122295067.019207
2025-02-09 08:04:08.033,97117.2428080168,1924237068808.4802,18280665751.130898
2025-02-09 09:03:52.948,97108.03391440804,1925288087697.5227,22060758822.330208
2025-02-09 10:03:54.094,96890.28323028823,1921409730716.0417,21946827190.285763
2025-02-09 11:03:57.408,96808.57964192933,1918546778372.9604,18838000900.018387
